epoch,train_loss,val_mae,val_rmse,val_r2,lr,time_s
50,0.10063928779038515,142.07059144973755,204.52028512954712,0.9746766686439514,0.00025050000000000007,80.67993235588074
51,0.10007977583191612,144.07628774642944,205.8795839548111,0.974338948726654,0.00024266301561000702,81.7724359035492
52,0.0994724951245568,143.79487931728363,206.50887489318848,0.9741818308830261,0.00023483376537743634,81.01243042945862
53,0.09911018558307128,145.65475285053253,209.1832309961319,0.9735087752342224,0.0002270199758270307,81.04784607887268
54,0.09838193948702378,142.0823186635971,204.10382747650146,0.9747796654701233,0.0002192293582257061,81.00975608825684
55,0.09790887212211435,140.87635278701782,203.13410460948944,0.9750187993049622,0.00021146960097246238,81.43533611297607
56,0.09747986775203185,140.57989418506622,202.08236575126648,0.97527676820755,0.0002037483620108617,80.72364926338196
57,0.096823080952601,142.52549409866333,205.12883365154266,0.9745257496833801,0.0001960732612715627,80.92726278305054
58,0.09633937050429257,140.6697928905487,202.34595239162445,0.9752122759819031,0.00018845187315236873,80.72570252418518
59,0.09590823525190353,140.41933417320251,202.62670516967773,0.9751434326171875,0.00018089171904321234,80.93300175666809
60,0.09520141137079759,139.57078754901886,202.64534652233124,0.9751388430595398,0.00017340025990345072,80.60204339027405
61,0.09486143412590027,139.60641622543335,202.46903598308563,0.975182056427002,0.00016598488889879982,80.99196362495422
62,0.09441752670136365,138.77806067466736,201.36190950870514,0.9754527807235718,0.00015865292410517293,80.69280576705933
63,0.09386868657957424,138.5505050420761,201.00410282611847,0.9755399227142334,0.00015141160128662222,81.46766996383667
64,0.09340001997839321,139.7840678691864,201.8435150384903,0.9753351807594299,0.00014426806675451437,80.83856511116028
65,0.09306293660944158,138.74465227127075,200.77262818813324,0.9755961894989014,0.0001372293703149831,80.87344098091125
66,0.0925534672184424,138.2586508989334,201.5167474746704,0.9754149913787842,0.00013030245831162203,81.26390480995178
67,0.09218878957466646,138.57899606227875,200.72656869888306,0.9756073951721191,0.00012349416677028238,81.37479591369629
68,0.09168517056486823,137.50337064266205,199.71595704555511,0.9758524298667908,0.0001168112146527403,80.58199262619019
69,0.09135889564644206,138.08737695217133,201.44736766815186,0.9754319190979004,0.00011026019722589342,80.87478828430176
70,0.09090367514328523,137.3656541109085,200.13843476772308,0.9757501482963562,0.000103847579553028,80.69184637069702
71,0.09040939282883298,137.5807374715805,199.9971568584442,0.9757843613624573,9.757969011358236e-05,81.25123882293701
72,0.09006931034434926,137.72346079349518,199.76019859313965,0.9758417010307312,9.146271455770193e-05,81.03993010520935
73,0.08959880877408115,136.4351212978363,199.2272138595581,0.975970447063446,8.550268960174892e-05,80.80352902412415
74,0.08923572967919437,137.50796020030975,200.2192586660385,0.9757305383682251,7.970549707079218e-05,80.72500085830688
75,0.08898637989542701,136.69893145561218,200.21462440490723,0.9757316708564758,7.407685809395643e-05,80.85076236724854
76,0.08866052852327173,136.38930022716522,199.14279878139496,0.9759908318519592,6.86223274583579e-05,82.72928142547607
77,0.08832250664234162,136.34860515594482,199.29088652133942,0.9759551286697388,6.334728812720035e-05,81.08269786834717
78,0.0879482918024063,136.7683857679367,199.37993586063385,0.9759336113929749,5.825694592744063e-05,82.29386568069458
79,0.08764806674610484,136.57258450984955,199.2858350276947,0.9759563207626343,5.335632441226526e-05,81.59168481826782
80,0.08743051035946066,135.8942687511444,198.8910585641861,0.9760515093803406,4.865025990345065e-05,81.84580969810486
81,0.08710709305893291,136.07710599899292,198.94321262836456,0.976038932800293,4.414339671849686e-05,82.48786616325378
82,0.08684029310779139,136.32436096668243,199.31542873382568,0.9759491682052612,3.98401825872473e-05,81.46411681175232
83,0.08661489869247783,136.17706298828125,199.16453957557678,0.975985586643219,3.574486426251604e-05,80.78222727775574
84,0.08635914579304782,136.03806495666504,198.78067076206207,0.9760780334472656,3.1861483329056044e-05,81.11290264129639
85,0.08608882971460169,135.85592806339264,198.8982856273651,0.9760497212409973,2.8193872215002246e-05,80.47634267807007
86,0.08591979040882804,135.5791836977005,198.75408709049225,0.9760844707489014,2.474565040972818e-05,80.94135093688965
87,0.08572703090581027,135.79203188419342,198.8125890493393,0.9760704040527344,2.152022089184677e-05,80.87739372253418
88,0.0855130546873266,135.48043370246887,198.65678250789642,0.9761078953742981,1.8520766770881295e-05,80.5990583896637
89,0.08533032041571358,135.50293445587158,198.6178308725357,0.9761172533035278,1.5750248145920753e-05,80.71076393127441
90,0.08518704032572832,135.46350598335266,198.46442341804504,0.976154088973999,1.3211399184359197e-05,81.49259090423584
91,0.08502372289679268,135.37205755710602,198.54910671710968,0.9761337637901306,1.0906725423602734e-05,81.67633056640625
92,0.08490480922460555,135.4219913482666,198.6508071422577,0.9761093258857727,8.838501298406575e-06,81.1499137878418
93,0.08478027023077012,135.38244366645813,198.56062531471252,0.9761309623718262,7.008767896282542e-06,80.85208439826965
94,0.08467545780051838,135.3413611650467,198.49683344364166,0.9761463403701782,5.419330943192164e-06,80.65038561820984
95,0.08458482397252863,135.33057272434235,198.55985045433044,0.9761312007904053,4.071759021513154e-06,81.04994416236877
96,0.08449638704061509,135.30327379703522,198.48015904426575,0.9761503338813782,2.967382022037798e-06,80.93352770805359
97,0.08443339030525901,135.35353541374207,198.60489666461945,0.9761203527450562,2.1072898315315413e-06,81.25437235832214
98,0.08437905751791867,135.3350579738617,198.52589070796967,0.9761393666267395,1.4923312571462463e-06,80.8948347568512
99,0.08433986731334166,135.3585571050644,198.5093504190445,0.9761433005332947,1.1231131887499658e-06,80.95029759407043
100,0.08431786296042529,135.3585571050644,198.50221276283264,0.9761450290679932,1e-06,80.90028071403503
